Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
13328241479,"Jan 11, 2025, 4:26:02 PM",Morning Row,Rowing,,13600,"31,957",203.0,246,false,,,activities/13328241479.gpx,,,13600.0,10929.0,31956.80078125,9.850000381469727,2.924036979675293,10.314285278320312,10.314285278320312,583.2000122070312,594.0999755859375,10.714285850524902,0.02753717452287674,,,,,203.0,150.1250762939453,,,,,,246.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.349764823913574,0.0,,,,,,,,,,,,""
13328521962,"Jan 10, 2025, 5:49:28 PM",Altitude training pt2,Ride,bc my watch cut off 🙄,1213,0,187.0,18,false,,,activities/14215582165.fit.gz,,,1213.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,187.0,139.4814453125,,,162.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13328522028,"Jan 10, 2025, 9:04:08 PM",OYO row,Rowing,"",2106,0,166.0,57,false,,,activities/14215582213.fit.gz,,,2106.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,154.87037658691406,,,199.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13328522190,"Jan 10, 2025, 9:47:45 PM",OYO bike,Ride,"",1807,0,152.0,23,false,,,activities/14215582263.fit.gz,,,1807.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,139.9684600830078,,,242.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13328522239,"Jan 10, 2025, 10:20:27 PM",OYO run,Run,"",954,2.33,158.0,24,false,,,activities/14215582339.fit.gz,,,954.0,954.0,2331.10009765625,3.0399999618530273,2.4435012340545654,3.200000047683716,3.200000047683716,575.0,578.2000122070312,26.016260147094727,0.0,,,,,158.0,151.1774444580078,,,154.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,2364.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4435012340545654,0.0,,,,2444.0,,,,,2.47798752784729,,,""
13345773569,"Jan 13, 2025, 4:58:34 PM",LAST DAY OF WINTER CAMP,Rowing,"5k warm up, then 4 x 10’ pieces at rate 24 with some build/settle",7385,"21,661",188.0,157,false,,,activities/13345773569.gpx,,,7385.0,7202.0,21660.5,6.480000019073486,3.0075674057006836,0.0,3.5791866779327393,584.7999877929688,588.9000244140625,12.030075073242188,-0.010618406347930431,,,,,188.0,150.41555786132812,,,,,,157.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.933039903640747,0.0,,,,,,,,,,,,""
13380735708,"Jan 14, 2025, 11:20:03 PM",OYO1 berg,Ride,"",1803,0,156.0,45,false,,,activities/14271681318.fit.gz,,,1803.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,150.37271118164062,,,270.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13380735907,"Jan 14, 2025, 11:59:48 PM",OYO1 run,Run,"",623,1.61,172.0,19,false,,,activities/14271681496.fit.gz,,,623.0,619.0,1609.510009765625,3.319999933242798,2.600177764892578,0.0,0.0,575.0,575.0,0.0,0.0,,,,,172.0,158.82705688476562,,,112.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,1616.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5834832191467285,0.0,,,,1596.0,,,,,2.6106624603271484,,,""
13380735995,"Jan 15, 2025, 2:36:14 PM",XTrain row,Rowing,"",1501,0,160.0,44,false,,,activities/14271681653.fit.gz,,,1501.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,155.83010864257812,,,143.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13380736218,"Jan 15, 2025, 3:08:02 PM",XTrain bike,Ride,"",1566,0,144.0,17,false,,,activities/14271681823.fit.gz,,,1566.0,1566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,136.1890106201172,,,201.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13380736234,"Jan 15, 2025, 3:35:48 PM",XTrain Stairs,Stair-Stepper,"",1163,0,138.0,5,false,,,activities/14271681912.fit.gz,,,1163.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,131.52450561523438,,,141.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13380736358,"Jan 16, 2025, 11:02:03 PM",OYO2 berg,Ride,"",1342,0,158.0,22,false,,,activities/14271682102.fit.gz,,,1342.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,142.5812225341797,,,186.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13380736532,"Jan 16, 2025, 11:33:20 PM",OYO2 row,Rowing,"",1261,0,172.0,34,false,,,activities/14271682210.fit.gz,,,1261.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,172.0,154.72720336914062,,,125.0,,,34.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13380736753,"Jan 17, 2025, 2:36:46 PM",2k @ 28,Rowing,"",4510,0,191.0,83,false,,,activities/14271682416.fit.gz,,,4510.0,4510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,144.73880004882812,,,408.0,,,83.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13383367058,"Jan 17, 2025, 11:42:26 PM",Afternoon Row,Rowing,,5707,"16,454",176.0,122,false,,,activities/13383367058.gpx,,,5707.0,5650.0,16454.099609375,5.639999866485596,2.9122300148010254,0.0,0.0,583.2000122070312,585.7000122070312,11.88811206817627,0.0,,,,,176.0,150.0111846923828,,,,,,122.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.883143424987793,0.0,,,,,,,,,,,,""
13409490632,"Jan 20, 2025, 10:01:45 PM",ATish and Pilates,Rowing,3x15’ with shifts and standing pilates — she saw no seals this time :(,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/7CB6B5E3-712F-4EE6-80B7-854B29453FA0.jpg
13418957363,"Jan 21, 2025, 2:40:40 PM",XTrain Day 🔥,Workout,"circuit, stadiums, and the hell that is crab walking",5083,0,174.0,95,false,,,activities/14312996077.fit.gz,,,5083.0,5083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,144.66378784179688,,,672.0,,,95.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13418957522,"Jan 21, 2025, 11:26:25 PM",OYO1 🚴,Ride,20k berg,2687,0,151.0,42,false,,,activities/14312996147.fit.gz,,,2687.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,143.0811309814453,,,364.0,,,42.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13424084736,"Jan 22, 2025, 2:38:26 PM",6x500m w/ a cheeky burrito post workout (not pictured),Rowing,"",3979,0,205.0,82,false,,,activities/14318569554.fit.gz,,,3979.0,3979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,205.0,147.32821655273438,,,393.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/CD628857-8F58-47C3-92F9-08AB2FA7A435.jpg
13427876824,"Jan 23, 2025, 12:20:25 AM",Sunset Run!!,Run,[strava://athletes/136478657/16]Sophie Henderson and I are starting a wednesday run club probably… intermural champs only.,1804,4.18,160.0,44,false,,,activities/13427876824.gpx,,,1804.0,1666.0,4185.1201171875,8.601587295532227,2.5120768547058105,13.996909141540527,16.848770141601562,571.0999755859375,580.2999877929688,32.18390655517578,-0.01433657482266426,,,,,160.0,152.85169982910156,,,,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,4236.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.319911479949951,51.0,,,,4390.0,,,,,2.542797088623047,,,media/D5E42C11-916D-4CB1-8890-3EE3AF190EDB.jpg|media/750B2BE5-DA0B-4D49-AE1F-EA4EC25544A9.jpg
13427911199,"Jan 22, 2025, 11:11:01 PM",Wednesday Weights 🏋🏻,Weight Training,box jumps got me nervous…,2863,0,148.0,9,false,,,activities/14322654593.fit.gz,,,2863.0,2863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,109.7401351928711,,,170.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13436669367,"Jan 23, 2025, 3:57:56 PM",OYO3,Ride,5k berg… let’s just say i was struggling this morning,684,0,145.0,7,false,,,activities/14332128696.fit.gz,,,684.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,135.4780731201172,,,86.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13436669414,"Jan 23, 2025, 2:54:10 PM",OYO2,Rowing,10k erg,3105,0,152.0,37,false,,,activities/14332128675.fit.gz,,,3105.0,3105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,136.91336059570312,,,300.0,,,37.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13451340554,"Jan 25, 2025, 4:31:04 PM",5x1500 (24/28/Open/28/24),Rowing,"1:57.5 / 1:54.5 / 1:54.4 / 1:55.7 / 1:56.5
felt good and then so bad and then good again, so a journey none the less… also got shamed for my 2:37.0 cool down avg by coach eric",7070,0,186.0,120,false,,,activities/14348111808.fit.gz,,,7070.0,7070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,186.0,143.76406860351562,,,648.0,,,120.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13451541466,"Jan 24, 2025, 11:41:08 PM",Afternoon Row,Rowing,,5350,"16,098",177.0,104,false,,,activities/13451541466.gpx,,,5350.0,5036.0,16098.099609375,5.400000095367432,3.1966044902801514,2.3817460536956787,2.3817460536956787,585.9000244140625,589.0999755859375,8.2644624710083,0.010560252703726292,,,,,177.0,146.5802459716797,,,,,,104.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.00899076461792,0.0,,,,,,,,,,,,""
13466692617,"Jan 27, 2025, 2:42:20 PM","25’, 2x8’ @30’ pace, 20’",Rowing,currently listening to “long monday” by john prine and it about sums it up,5546,0,182.0,148,false,,,activities/14364970237.fit.gz,,,5546.0,5546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,182.0,151.72195434570312,,,486.0,,,148.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13485110987,"Jan 28, 2025, 3:40:44 PM",pilates 💪🏻,Workout,"",1782,0,102.0,3,false,,,activities/14384951446.fit.gz,,,1782.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,102.0,87.97755432128906,,,75.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13485111080,"Jan 28, 2025, 11:55:54 PM",tuesday walk w/ georgia :),Walk,"",2791,3.45,114.0,7,false,,,activities/14384951610.fit.gz,,,2791.0,2791.0,3457.6298828125,2.259999990463257,1.2388498783111572,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,99.4872817993164,,,171.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2388498783111572,0.0,,,,4726.0,,,,,,,,""
13485111186,"Jan 29, 2025, 2:35:33 PM",last 30’ of the season 🔥🔥🔥,Rowing,i started counting down strokes starting at 200 about every five minutes — let’s just call it a tactic i guess?,5466,0,198.0,127,false,,,activities/14384951667.fit.gz,,,5466.0,5466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,198.0,151.5784912109375,,,462.0,,,127.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/F7F99DDB-5C7F-4078-B7CD-C47BB3D04E55.jpg
13485111350,"Jan 28, 2025, 2:37:51 PM",circuit x stadiums/jump rope,Workout,i think my skills from my time in jump rope club cerca 2016 really got to shine today,3492,0,179.0,45,false,,,activities/14384951210.fit.gz,,,3492.0,3492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,179.0,138.81729125976562,,,433.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13488746685,"Jan 30, 2025, 12:16:07 AM",HUMP DAY RUN,Run,wednesday run club is official! got a new member and everything,1474,3.75,163.0,38,false,,,activities/13488746685.gpx,,,1474.0,1456.0,3749.530029296875,4.440000057220459,2.5752267837524414,9.483199119567871,9.506813049316406,571.0999755859375,575.5999755859375,6.656101226806641,0.002667022170498967,,,,,163.0,153.51431274414062,,,,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,3766.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.543778896331787,51.900001525878906,,,,3732.0,,,,,2.5866072177886963,,,media/E80955D5-9FE7-49D3-B4D1-E1F5FA844211.jpg|media/B5A86F51-C160-44D6-8759-556338A4768A.jpg
13497518680,"Jan 29, 2025, 11:06:00 PM",Wednesday Weights,Weight Training,"",2901,0,138.0,7,false,,,activities/14398390689.fit.gz,,,2901.0,2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,101.5084457397461,,,151.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13497518739,"Jan 30, 2025, 11:34:16 PM",OYO,Ride,20k on the berg — i’m slowly moving over to spotify…. rest in peace apple music 🪦 🕊️,2561,0,156.0,61,false,,,activities/14398390752.fit.gz,,,2561.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,149.25302124023438,,,387.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13506135018,"Jan 31, 2025, 11:50:19 PM",Afternoon Row,Rowing,,4968,"14,341",175.0,59,false,,,activities/13506135018.gpx,,,4968.0,4679.0,14341.099609375,5.159999847412109,3.0649924278259277,0.0,0.0,587.2999877929688,589.0,8.247422218322754,0.0006972965784370899,,,,,175.0,134.59205627441406,,,,,,59.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.88669490814209,0.0,,,,,,,,,,,,""
13548002957,"Jan 31, 2025, 3:18:48 PM",gym date w/ roomie!,Workout,"bike, stairs, and core!",3017,0,133.0,9,false,,,activities/14453665960.fit.gz,,,3017.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,112.01889038085938,,,274.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13548003651,"Feb 3, 2025, 2:34:53 PM",~mondays~,Rowing,5 x 2k at col 11 and col 9,4079,0,175.0,80,false,,,activities/14453666623.fit.gz,,,4079.0,4079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,144.51361083984375,,,373.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13548003903,"Feb 4, 2025, 2:37:32 PM",xtraining and music trivia,Workout,definatley should be a bit more cultured… we had to stay in that plank for like five minutes,5171,0,182.0,49,false,,,activities/14453666921.fit.gz,,,5171.0,5171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,182.0,124.94488525390625,,,509.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/E3BEAB86-D897-4D9F-8484-ACF27F1BA733.jpg
13548003915,"Feb 4, 2025, 11:32:43 PM",OYO,Ride,15k on the berg — below is featured my attempts at reading and taking notes on my phone for the project i forgot i had while biking….,1950,0,162.0,36,false,,,activities/14453667029.fit.gz,,,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,145.62103271484375,,,275.0,,,36.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/4B469AD8-84F6-4468-B84B-A157E3C81F9B.jpg|media/B858858F-FF15-4A2D-ABD6-2205240AF301.jpg
13548004091,"Feb 5, 2025, 2:33:07 PM",2k prepared 😏,Rowing,made a pact that if it dumped snow all the roommates would skip classes and watch movies — very disappointed but it is still pretty. also really trying to work on consistency so this is fun,4370,0,191.0,93,false,,,activities/14453667186.fit.gz,,,4370.0,4370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,145.74966430664062,,,374.0,,,93.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/61EEC5F5-0F1A-4D8C-9AFD-9BDCD3FBCDD6.jpg|media/928B55C5-E0A6-4D98-A1FB-42102ED48EBB.jpg
13550414696,"Feb 1, 2025, 4:05:11 PM",Morning Row,Rowing,,8610,"19,963",175.0,72,false,,,activities/13550414696.gpx,,,8610.0,8050.0,19962.5,5.519999980926514,2.479813575744629,0.0,0.0,587.2000122070312,588.9000244140625,14.285714149475098,0.0010018785251304507,,,,,175.0,129.33953857421875,,,,,,72.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3185250759124756,0.0,,,,,,,,,,,,""
13560178475,"Feb 6, 2025, 10:40:42 PM",Wed Weights!,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13560181686,"Feb 6, 2025, 2:41:00 PM",OYO SWIM,Swim,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13568986210,"Feb 7, 2025, 11:00:37 PM",NCAAs pt1 🔥,Rowing,2/3 2ks down! had a vivid flashback to novice tryouts when i fell off the seat mid piece — i’m growing!,2946,0,178.0,53,false,,,activities/14476625134.fit.gz,,,2946.0,2946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,178.0,144.95010375976562,,,274.0,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/F0AFDCF2-CC15-489B-8125-4B90273077BA.jpg|media/C2A4D4F2-4864-414E-A316-08FD8FFBD199.jpg|media/D70CE1C3-A038-4CE1-9B6A-6DB24C3256C3.jpg
13574884213,"Feb 8, 2025, 2:35:26 PM",NCAAs pt2 🔥 🔥,Rowing,done.,4015,0,183.0,43,false,,,activities/14483081725.fit.gz,,,4015.0,4015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,183.0,133.1255340576172,,,372.0,,,43.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,media/AD294919-9B3C-4D1A-9C84-7FFC7FBBE055.jpg
13586690630,"Feb 9, 2025, 9:10:50 PM",Afternoon Snowshoe,Snowshoe,[strava://athletes/46827137/14]katie sierhuis [strava://athletes/140202655/14]Katherine Ward [strava://athletes/91720352/15]Chloe Breznikar [strava://athletes/118972467/20]Camille Ruhlin-Hicks Violet Climer-Kennedy :),4337,3.10,160.0,20,false,,,activities/13586690630.gpx,,,4337.0,3595.0,3102.39990234375,2.940000057220459,0.8629763722419739,118.81774139404297,118.03282165527344,1304.199951171875,1399.800048828125,38.709678649902344,0.009669932536780834,,,,,160.0,121.77815246582031,,,,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7153331637382507,3103.300048828125,,,,3810.0,,,,,,,3810.0,media/0D757A5F-F330-4380-AB9A-89C8ABB8B3DB.jpg|media/C8EF3C6B-3006-474C-BE35-260ED2302917.jpg|media/2B991CB2-A04E-4BBA-ACEA-E41FBD754BCF.mp4
13594041165,"Feb 10, 2025, 2:35:08 PM",looong monday,Rowing,3x19’,5156,0,162.0,89,false,,,activities/14504148859.fit.gz,,,5156.0,5156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,142.4691619873047,,,453.0,,,89.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13600292286,"Feb 11, 2025, 2:39:49 PM",xtraining,Workout,"",4709,0,179.0,84,false,,,activities/14511003005.fit.gz,,,4709.0,4709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,179.0,136.69271850585938,,,559.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13609528979,"Feb 12, 2025, 2:43:58 PM",hump day 🐪,Rowing,5x10’ with rate shifts on connected slides,5449,0,174.0,99,false,,,activities/14521041234.fit.gz,,,5449.0,5449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,142.5428466796875,,,494.0,,,99.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
13643244845,"Feb 15, 2025, 10:06:50 PM",saturday 8s,Rowing,"my apple watch died before the 4s practice 
:(",58017,"8,702",161.0,23,false,,,activities/13643244845.gpx,,,58017.0,3637.0,8702.0,4.639999866485596,2.3926312923431396,26.06307601928711,2.381666660308838,143.5,171.39999389648438,4.854369163513184,0.2654562294483185,,,,,161.0,122.3851318359375,,,,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.149990513920784,0.0,,,,,,,,,,,,media/7F912210-31F9-4C49-9CBE-455EC3EBDE10.jpg|media/EA95867E-BB9B-4CE6-A987-F9257CBA6F57.jpg
13645624941,"Feb 16, 2025, 3:19:20 PM",sunday 8s!,Rowing,"",5088,"13,397",165.0,24,false,,,activities/13645624941.gpx,,,5088.0,4834.0,13396.599609375,14.271428108215332,2.7713282108306885,0.0,0.0,143.5,144.3000030517578,7.692307472229004,0.005225206259638071,,,,,165.0,119.30066680908203,,,,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.63297963142395,0.0,,,,,,,,,,,,media/5D9BD5D7-9744-457E-AFE7-ABDA88D326EE.jpg
13646640575,"Feb 16, 2025, 7:49:55 PM",sunday pair!,Rowing,found two twin jennas,3270,"3,413",150.0,10,false,,,activities/13646640575.gpx,,,3270.0,3086.0,3412.800048828125,3.5799999237060547,1.1058975458145142,0.0,0.0,143.60000610351562,148.8000030517578,19.819820404052734,0.12599624693393707,,,,,150.0,112.7742691040039,,,,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0436697006225586,0.0,,,,,,,,,,,,media/9A685BD4-F7A8-430D-BE02-388927414C53.jpg
